strategy,model,threshold_mode,features,train_sources,test_source,accuracy_mean,accuracy_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,f1_weighted_mean,f1_weighted_std,recall_very_high_mean,recall_very_high_std,precision_very_high_mean,precision_very_high_std,f1_very_high_mean,f1_very_high_std
quartile,decision_tree,youden,full,kaggle+stanford_msa,mother_jones,0.41401273885350315,0.16381937770205968,0.43772945862749496,0.07412578952590008,0.41401273885350315,0.16381937770205968,0.3889006022960381,0.18254233435094222,0.4943820224719101,0.26386558574870517,0.6383325896177302,0.07757433792496038,0.5215421937628507,0.26752884801944454
quartile,decision_tree,youden,full,mother_jones+stanford_msa,kaggle,0.31047619047619046,0.015936381457791925,0.34643740145929114,0.04561904885634806,0.31047619047619046,0.015936381457791925,0.27259194046577057,0.06294530457271474,0.16923076923076924,0.17382317751502566,0.5357624831309041,0.1406328269389334,0.2002914123586545,0.13276169432760584
quartile,decision_tree,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.23892215568862274,0.10333462685561896,0.21214496164323013,0.18455490729480525,0.23892215568862274,0.10333462685561896,0.18032416985116256,0.139246165763988,0.4428571428571429,0.5160683390910984,0.09529940119760479,0.0959693866128151,0.13326414115204982,0.12166333651895428
quartile,decision_tree,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.44713375796178345,0.15082232301149898,0.3880855203412753,0.09503475729494919,0.44713375796178345,0.15082232301149898,0.32807684102489354,0.11242381552759974,0.647191011235955,0.45996108144042297,0.6512255307416598,0.12196954388260613,0.5247474367666696,0.26917101095396534
quartile,decision_tree,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.31238095238095237,0.028887144548767802,0.2940038389205747,0.12062105408820552,0.31238095238095237,0.028887144548767802,0.2369188930519001,0.03877702279749229,0.18076923076923074,0.2792106371212544,0.09261962692619627,0.12699600856758844,0.11853692201518289,0.16656209685724346
quartile,decision_tree,youden_val,full,kaggle+mother_jones,stanford_msa,0.24730538922155687,0.09018389505753946,0.14182868446977467,0.11332913865436046,0.24730538922155687,0.09018389505753946,0.14930755507776133,0.1016063453596498,0.37142857142857144,0.48286982231873055,0.2618163672654691,0.4203227171697692,0.1308069771899559,0.13277857097898987
quartile,decision_tree,youden_val,full,kaggle+stanford_msa,mother_jones,0.44713375796178345,0.030346826113558198,0.44669707213714405,0.04785668507650041,0.44713375796178345,0.030346826113558198,0.4348959796088641,0.03754614139822695,0.6067415730337078,0.007945020013331965,0.6717073356718012,0.005367117477013042,0.6375294055973841,0.0036825786329333795
quartile,decision_tree,youden_val,full,mother_jones+stanford_msa,kaggle,0.313015873015873,0.032884353428770975,0.31749777891290487,0.13749916175754232,0.313015873015873,0.032884353428770975,0.22217765496237335,0.05171982264004734,0.19230769230769232,0.19037490262714743,0.5554022988505747,0.261703718051061,0.216588295120029,0.12464777792473203
quartile,multinomial_lr,default,ctx,kaggle+mother_jones,stanford_msa,0.27664670658682633,0.00983932738033233,0.33925949961387536,0.15139440381604907,0.27664670658682633,0.00983932738033233,0.2082819610984485,0.03668419722574956,0.9047619047619048,0.07715167498104591,0.23679050075028277,0.0033409025385851836,0.3750497625545144,0.010108493948897117
quartile,multinomial_lr,default,ctx,kaggle+stanford_msa,mother_jones,0.44331210191082804,0.052252596947754595,0.4389520768509311,0.021500327572155233,0.44331210191082804,0.052252596947754595,0.4208675354016421,0.032961630526998006,0.6089887640449438,0.1262233408537853,0.6208756561985525,0.052929697657819366,0.6072738414918077,0.05992568254075515
quartile,multinomial_lr,default,ctx,mother_jones+stanford_msa,kaggle,0.33206349206349206,0.020153105076957306,0.3380005596897432,0.008850968298436407,0.33206349206349206,0.020153105076957306,0.300973285992072,0.0393434203952953,0.5115384615384615,0.1213216176583654,0.255504360970326,0.004872615622553173,0.33741932315454537,0.02573544510600078
quartile,multinomial_lr,default,full,kaggle+mother_jones,stanford_msa,0.3317365269461078,0.024268124705580166,0.45181938556273166,0.0218800901091937,0.3317365269461078,0.024268124705580166,0.285450410868608,0.049504100018152974,0.4333333333333333,0.056844458982444376,0.4073508359668314,0.03242376213683887,0.41761041024380097,0.030322108086684646
quartile,multinomial_lr,default,full,kaggle+stanford_msa,mother_jones,0.5554140127388535,0.010466036130671964,0.45880415052355134,0.018255239477283917,0.5554140127388535,0.010466036130671964,0.49400122975473326,0.00663940061421407,0.8359550561797754,0.04019897487640074,0.6306534382937361,0.014836684597674107,0.7186049337659457,0.019491270270946617
quartile,multinomial_lr,default,full,mother_jones+stanford_msa,kaggle,0.3873015873015873,0.020327378531532835,0.390425163088198,0.018031987999931793,0.3873015873015873,0.020327378531532835,0.3821525554507909,0.01772819439517514,0.35769230769230764,0.039877771833322535,0.3176087202557791,0.02113830849055833,0.33583152565871666,0.024698549537756822
quartile,multinomial_lr,youden,ctx,kaggle+mother_jones,stanford_msa,0.2904191616766467,0.011595758521579095,0.39945316013245524,0.11381984034690934,0.2904191616766467,0.011595758521579095,0.23924597387697064,0.031170002115707925,0.8095238095238095,0.0,0.2361111111111111,0.0,0.3655913978494624,0.0
quartile,multinomial_lr,youden,ctx,kaggle+stanford_msa,mother_jones,0.2318471337579618,0.003488678710223987,0.5144269092436635,0.016458332219505403,0.2318471337579618,0.003488678710223987,0.2261999784735385,0.0025575962434885805,0.1348314606741573,0.0,0.78,0.027386127875258348,0.22989010989010988,0.001203785840670711
