seed,strategy,model,threshold_mode,features,train_sources,test_source,accuracy,precision_weighted,recall_weighted,f1_weighted,recall_very_high,precision_very_high,f1_very_high
42,rule,naive_bayes,default,full,mother_jones+stanford_msa,kaggle,0.1365079365079365,0.7513437175222254,0.1365079365079365,0.15517018318950684,0.3684210526315789,0.04294478527607362,0.07692307692307693
42,rule,naive_bayes,default,full,kaggle+stanford_msa,mother_jones,0.11464968152866242,0.12623542909271157,0.11464968152866242,0.07567625874363162,0.7857142857142857,0.09243697478991597,0.16541353383458646
42,rule,naive_bayes,default,full,kaggle+mother_jones,stanford_msa,0.4251497005988024,0.8115601576470536,0.4251497005988024,0.52569778036062,0.9333333333333333,0.07142857142857142,0.13270142180094788
42,rule,naive_bayes,youden,full,mother_jones+stanford_msa,kaggle,0.42857142857142855,0.7713721179635281,0.42857142857142855,0.5176477180910679,0.15789473684210525,0.13043478260869565,0.14285714285714285
42,rule,naive_bayes,youden,full,kaggle+stanford_msa,mother_jones,0.2229299363057325,0.12837048832271764,0.2229299363057325,0.1610461908821907,0.21428571428571427,0.1875,0.2
42,rule,naive_bayes,youden,full,kaggle+mother_jones,stanford_msa,0.4281437125748503,0.8209749910714114,0.4281437125748503,0.5367103927052755,0.2,0.04225352112676056,0.06976744186046512
42,rule,naive_bayes,youden_val,full,mother_jones+stanford_msa,kaggle,0.40634920634920635,0.7503006948093653,0.40634920634920635,0.5011579234868551,0.0,0.0,0.0
42,rule,naive_bayes,youden_val,full,kaggle+stanford_msa,mother_jones,0.16560509554140126,0.10377853847349991,0.16560509554140126,0.11094149692818334,0.7857142857142857,0.11827956989247312,0.205607476635514
42,rule,naive_bayes,youden_val,full,kaggle+mother_jones,stanford_msa,0.4251497005988024,0.8101420167902329,0.4251497005988024,0.5261519800189391,0.8,0.0916030534351145,0.1643835616438356
42,std,decision_tree,default,ctx,mother_jones+stanford_msa,kaggle,0.42857142857142855,0.9127374575758309,0.42857142857142855,0.5543170823316294,0.7272727272727273,0.058394160583941604,0.10810810810810811
42,std,decision_tree,default,ctx,kaggle+stanford_msa,mother_jones,0.11464968152866242,0.05315190117737889,0.11464968152866242,0.06025331283402885,0.34782608695652173,0.32,0.3333333333333333
42,std,decision_tree,default,ctx,kaggle+mother_jones,stanford_msa,0.029940119760479042,0.0016910119367025771,0.029940119760479042,0.0029129241516966066,1.0,0.028938906752411574,0.05625
42,std,decision_tree,youden,ctx,mother_jones+stanford_msa,kaggle,0.4222222222222222,0.9098597463676829,0.4222222222222222,0.5495995757093609,0.0,0.0,0.0
42,std,decision_tree,youden,ctx,kaggle+stanford_msa,mother_jones,0.1592356687898089,0.036575036316906916,0.1592356687898089,0.05948645109745001,0.9130434782608695,0.21,0.34146341463414637
42,std,decision_tree,youden,ctx,kaggle+mother_jones,stanford_msa,0.09281437125748503,0.9124442675694656,0.09281437125748503,0.12598204414780598,0.7777777777777778,0.025830258302583026,0.05
42,std,decision_tree,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.4253968253968254,0.9345939885173928,0.4253968253968254,0.5562960064414705,0.09090909090909091,0.5,0.15384615384615385
42,std,decision_tree,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.11464968152866242,0.05315190117737889,0.11464968152866242,0.06025331283402885,0.34782608695652173,0.32,0.3333333333333333
42,std,decision_tree,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.41317365269461076,0.945562807725364,0.41317365269461076,0.5585334958600622,0.0,0.0,0.0
42,std,multinomial_lr,default,ctx,mother_jones+stanford_msa,kaggle,0.45714285714285713,0.913762706724903,0.45714285714285713,0.5867432566021967,0.36363636363636365,0.05970149253731343,0.10256410256410256
42,std,multinomial_lr,default,ctx,kaggle+stanford_msa,mother_jones,0.1592356687898089,0.8195455048026121,0.1592356687898089,0.12678722266250517,0.5217391304347826,0.2926829268292683,0.375
42,std,multinomial_lr,default,ctx,kaggle+mother_jones,stanford_msa,0.5059880239520959,0.9546335137212205,0.5059880239520959,0.6391699359900888,1.0,0.058823529411764705,0.1111111111111111
42,std,multinomial_lr,youden,ctx,mother_jones+stanford_msa,kaggle,0.4603174603174603,0.9209352209352208,0.4603174603174603,0.5889333311620093,0.45454545454545453,0.07352941176470588,0.12658227848101267
42,std,multinomial_lr,youden,ctx,kaggle+stanford_msa,mother_jones,0.19745222929936307,0.7169265773963226,0.19745222929936307,0.20629637239458484,0.4782608695652174,0.34375,0.4
42,std,multinomial_lr,youden,ctx,kaggle+mother_jones,stanford_msa,0.5119760479041916,0.9552985910427139,0.5119760479041916,0.6457257386662071,0.5555555555555556,0.0847457627118644,0.14705882352941177
42,std,multinomial_lr,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.4666666666666667,0.9216741557734205,0.4666666666666667,0.5901061660634647,0.8181818181818182,0.0703125,0.12949640287769784
42,std,multinomial_lr,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.19745222929936307,0.7169265773963226,0.19745222929936307,0.20629637239458484,0.4782608695652174,0.34375,0.4
42,std,multinomial_lr,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.5119760479041916,0.9553911099818712,0.5119760479041916,0.645905884974666,0.6666666666666666,0.09375,0.1643835616438356
42,std,naive_bayes,default,ctx,mother_jones+stanford_msa,kaggle,0.44761904761904764,0.9143944517378102,0.44761904761904764,0.5747145469479474,0.09090909090909091,0.09090909090909091,0.09090909090909091
42,std,naive_bayes,default,ctx,kaggle+stanford_msa,mother_jones,0.09554140127388536,0.7986261518153508,0.09554140127388536,0.041292969870509476,0.08695652173913043,0.14285714285714285,0.10810810810810811
42,std,naive_bayes,default,ctx,kaggle+mother_jones,stanford_msa,0.11377245508982035,0.9545264151499956,0.11377245508982035,0.16748551267220077,0.1111111111111111,0.07142857142857142,0.08695652173913043
42,std,naive_bayes,youden,ctx,mother_jones+stanford_msa,kaggle,0.4444444444444444,0.9130326677716277,0.4444444444444444,0.5745442191258231,0.36363636363636365,0.056338028169014086,0.0975609756097561
42,std,naive_bayes,youden,ctx,kaggle+stanford_msa,mother_jones,0.12738853503184713,0.8155678789979374,0.12738853503184713,0.07204362870012203,0.43478260869565216,0.2631578947368421,0.32786885245901637
42,std,naive_bayes,youden,ctx,kaggle+mother_jones,stanford_msa,0.11377245508982035,0.9543261654827996,0.11377245508982035,0.16808074173278603,0.4444444444444444,0.07017543859649122,0.12121212121212122
42,std,naive_bayes,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.43492063492063493,0.9115828183926512,0.43492063492063493,0.5718575889441441,0.09090909090909091,0.027777777777777776,0.0425531914893617
42,std,naive_bayes,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.17197452229299362,0.6685168334849865,0.17197452229299362,0.16029785914161115,0.4782608695652174,0.3142857142857143,0.3793103448275862
42,std,naive_bayes,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.11976047904191617,0.9537920001991859,0.11976047904191617,0.16736445200407157,1.0,0.057692307692307696,0.10909090909090909
42,std,decision_tree,default,full,mother_jones+stanford_msa,kaggle,0.6730158730158731,0.925076401409024,0.673015873015873,0.760051303472356,0.8181818181818182,0.11688311688311688,0.20454545454545456
42,std,decision_tree,default,full,kaggle+stanford_msa,mother_jones,0.42038216560509556,0.7037887303155194,0.42038216560509556,0.4635646333496652,0.6956521739130435,0.2909090909090909,0.41025641025641024
42,std,decision_tree,default,full,kaggle+mother_jones,stanford_msa,0.7514970059880239,0.9541763911721366,0.751497005988024,0.8259375676798894,0.8888888888888888,0.14035087719298245,0.24242424242424243
42,std,decision_tree,youden,full,mother_jones+stanford_msa,kaggle,0.6730158730158731,0.925076401409024,0.673015873015873,0.760051303472356,0.8181818181818182,0.11688311688311688,0.20454545454545456
42,std,decision_tree,youden,full,kaggle+stanford_msa,mother_jones,0.42038216560509556,0.7037887303155194,0.42038216560509556,0.4635646333496652,0.6956521739130435,0.2909090909090909,0.41025641025641024
42,std,decision_tree,youden,full,kaggle+mother_jones,stanford_msa,0.5149700598802395,0.9567657726473903,0.5149700598802395,0.6429395753946653,0.8888888888888888,0.14035087719298245,0.24242424242424243
42,std,decision_tree,youden_val,full,mother_jones+stanford_msa,kaggle,0.6698412698412698,0.9322625152625154,0.6698412698412698,0.7621438580429674,0.9090909090909091,0.09615384615384616,0.17391304347826086
42,std,decision_tree,youden_val,full,kaggle+stanford_msa,mother_jones,0.3885350318471338,0.6990004486379939,0.3885350318471338,0.4503391849205116,0.43478260869565216,0.2702702702702703,0.3333333333333333
42,std,decision_tree,youden_val,full,kaggle+mother_jones,stanford_msa,0.7365269461077845,0.9489133763526155,0.7365269461077844,0.8163391962059567,0.8888888888888888,0.10810810810810811,0.1927710843373494
42,std,multinomial_lr,default,full,mother_jones+stanford_msa,kaggle,0.7428571428571429,0.9191944619257396,0.7428571428571428,0.808724925867783,0.2727272727272727,0.13636363636363635,0.18181818181818182
42,std,multinomial_lr,default,full,kaggle+stanford_msa,mother_jones,0.2611464968152866,0.7487477356395723,0.2611464968152866,0.308176982239126,0.43478260869565216,0.43478260869565216,0.43478260869565216
42,std,multinomial_lr,default,full,kaggle+mother_jones,stanford_msa,0.8383233532934131,0.9531325050433892,0.8383233532934131,0.8832527036322834,0.8888888888888888,0.1568627450980392,0.26666666666666666
42,std,multinomial_lr,youden,full,mother_jones+stanford_msa,kaggle,0.7206349206349206,0.9173545052040712,0.7206349206349206,0.7949069784997153,0.36363636363636365,0.12121212121212122,0.18181818181818182
42,std,multinomial_lr,youden,full,kaggle+stanford_msa,mother_jones,0.43312101910828027,0.7619660486594854,0.43312101910828027,0.502423128485952,0.6086956521739131,0.3888888888888889,0.4745762711864407
42,std,multinomial_lr,youden,full,kaggle+mother_jones,stanford_msa,0.7664670658682635,0.954865903622793,0.7664670658682635,0.8381434220025794,0.7777777777777778,0.18421052631578946,0.2978723404255319
42,std,multinomial_lr,youden_val,full,mother_jones+stanford_msa,kaggle,0.7619047619047619,0.9161336600994527,0.7619047619047619,0.8213717103002817,0.2727272727272727,0.14285714285714285,0.1875
42,std,multinomial_lr,youden_val,full,kaggle+stanford_msa,mother_jones,0.2484076433121019,0.7884839487253165,0.2484076433121019,0.29444522762904385,0.4782608695652174,0.5789473684210527,0.5238095238095238
42,std,multinomial_lr,youden_val,full,kaggle+mother_jones,stanford_msa,0.6616766467065869,0.9518052899248921,0.6616766467065869,0.7634010382682138,1.0,0.1267605633802817,0.225
42,std,naive_bayes,default,full,mother_jones+stanford_msa,kaggle,0.44761904761904764,0.9139302186150076,0.44761904761904764,0.5744926348212733,0.09090909090909091,0.07692307692307693,0.08333333333333333
42,std,naive_bayes,default,full,kaggle+stanford_msa,mother_jones,0.17197452229299362,0.6953242617255356,0.17197452229299362,0.1800298494623442,0.043478260869565216,0.09090909090909091,0.058823529411764705
42,std,naive_bayes,default,full,kaggle+mother_jones,stanford_msa,0.11377245508982035,0.9545264151499956,0.11377245508982035,0.16748551267220077,0.1111111111111111,0.07142857142857142,0.08695652173913043
42,std,naive_bayes,youden,full,mother_jones+stanford_msa,kaggle,0.5523809523809524,0.9144975026904716,0.5523809523809523,0.6693245843694428,0.7272727272727273,0.06451612903225806,0.11851851851851852
42,std,naive_bayes,youden,full,kaggle+stanford_msa,mother_jones,0.2929936305732484,0.7075557790442135,0.2929936305732484,0.31344900310047374,0.6956521739130435,0.2962962962962963,0.4155844155844156
42,std,naive_bayes,youden,full,kaggle+mother_jones,stanford_msa,0.11976047904191617,0.9545648105356881,0.11976047904191617,0.16863088742425497,0.6666666666666666,0.07792207792207792,0.13953488372093023
42,std,naive_bayes,youden_val,full,mother_jones+stanford_msa,kaggle,0.5968253968253968,0.9069181450357922,0.5968253968253968,0.6974522767936797,0.6363636363636364,0.08235294117647059,0.14583333333333334
42,std,naive_bayes,youden_val,full,kaggle+stanford_msa,mother_jones,0.2484076433121019,0.6798921136313418,0.2484076433121019,0.2694422320676073,0.6086956521739131,0.2153846153846154,0.3181818181818182
42,std,naive_bayes,youden_val,full,kaggle+mother_jones,stanford_msa,0.39221556886227543,0.9546369445981986,0.39221556886227543,0.5264131110419499,0.8888888888888888,0.07142857142857142,0.1322314049586777
42,quartile,decision_tree,default,ctx,mother_jones+stanford_msa,kaggle,0.30158730158730157,0.33585900484855186,0.30158730158730157,0.21130775961837017,0.8653846153846154,0.23809523809523808,0.37344398340248963
42,quartile,decision_tree,default,ctx,kaggle+stanford_msa,mother_jones,0.5605095541401274,0.31977788665686757,0.5605095541401274,0.4072273495385415,0.9887640449438202,0.5641025641025641,0.7183673469387755
42,quartile,decision_tree,default,ctx,kaggle+mother_jones,stanford_msa,0.1317365269461078,0.11036448004312917,0.1317365269461078,0.06397177316754593,0.8571428571428571,0.1157556270096463,0.20396600566572237
42,quartile,decision_tree,youden,ctx,mother_jones+stanford_msa,kaggle,0.33650793650793653,0.3727448703058459,0.33650793650793653,0.2563265306122449,0.0,0.0,0.0
42,quartile,decision_tree,youden,ctx,kaggle+stanford_msa,mother_jones,0.25477707006369427,0.48777280465178563,0.25477707006369427,0.15762697379335305,0.07865168539325842,0.7777777777777778,0.14285714285714285
42,quartile,decision_tree,youden,ctx,kaggle+mother_jones,stanford_msa,0.16467065868263472,0.09485487179522924,0.16467065868263472,0.11344866191395173,0.42857142857142855,0.08450704225352113,0.1411764705882353
42,quartile,decision_tree,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.3111111111111111,0.28750747642051994,0.3111111111111111,0.23691054747000184,0.0,0.0,0.0
42,quartile,decision_tree,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.554140127388535,0.31818368604890074,0.554140127388535,0.40424976506212806,0.9775280898876404,0.5612903225806452,0.7131147540983607
42,quartile,decision_tree,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.31736526946107785,0.3216838063004426,0.31736526946107785,0.2952486685098265,0.21428571428571427,0.225,0.21951219512195122
42,quartile,multinomial_lr,default,ctx,mother_jones+stanford_msa,kaggle,0.346031746031746,0.3308352507262463,0.346031746031746,0.30647371609443763,0.4230769230769231,0.2558139534883721,0.3188405797101449
42,quartile,multinomial_lr,default,ctx,kaggle+stanford_msa,mother_jones,0.40764331210191085,0.4232287469186819,0.40764331210191085,0.40567555429551183,0.5168539325842697,0.6301369863013698,0.5679012345679012
42,quartile,multinomial_lr,default,ctx,kaggle+mother_jones,stanford_msa,0.26646706586826346,0.16612538454357706,0.26646706586826346,0.16782573433233103,0.9761904761904762,0.23699421965317918,0.3813953488372093
42,quartile,multinomial_lr,youden,ctx,mother_jones+stanford_msa,kaggle,0.3492063492063492,0.33600163672558214,0.3492063492063492,0.30366492058761463,0.4230769230769231,0.2558139534883721,0.3188405797101449
42,quartile,multinomial_lr,youden,ctx,kaggle+stanford_msa,mother_jones,0.22929936305732485,0.5246650560070283,0.22929936305732485,0.2250873891937961,0.1348314606741573,0.8,0.23076923076923078
42,quartile,multinomial_lr,youden,ctx,kaggle+mother_jones,stanford_msa,0.27844311377245506,0.19923075197918771,0.27844311377245506,0.1860036200001431,0.8095238095238095,0.2361111111111111,0.3655913978494624
42,quartile,multinomial_lr,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.31746031746031744,0.2483095963810975,0.31746031746031744,0.2644537447313098,0.0,0.0,0.0
42,quartile,multinomial_lr,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.554140127388535,0.31818368604890074,0.554140127388535,0.40424976506212806,0.9775280898876404,0.5612903225806452,0.7131147540983607
42,quartile,multinomial_lr,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.26047904191616766,0.4451730715239853,0.26047904191616766,0.20906646684786148,1.0,0.20689655172413793,0.34285714285714286
42,quartile,naive_bayes,default,ctx,mother_jones+stanford_msa,kaggle,0.3047619047619048,0.20951783098675753,0.3047619047619048,0.21436214736356904,0.8653846153846154,0.2542372881355932,0.3930131004366812
42,quartile,naive_bayes,default,ctx,kaggle+stanford_msa,mother_jones,0.18471337579617833,0.4821708953170959,0.18471337579617833,0.17591766056123442,0.1348314606741573,0.8,0.23076923076923078
42,quartile,naive_bayes,default,ctx,kaggle+mother_jones,stanford_msa,0.3772455089820359,0.4578548985419455,0.3772455089820359,0.3348014897163808,0.09523809523809523,0.8,0.1702127659574468
42,quartile,naive_bayes,youden,ctx,mother_jones+stanford_msa,kaggle,0.30158730158730157,0.26817511772575486,0.30158730158730157,0.24621834305423881,0.6923076923076923,0.2535211267605634,0.3711340206185567
42,quartile,naive_bayes,youden,ctx,kaggle+stanford_msa,mother_jones,0.2611464968152866,0.5089264285054925,0.2611464968152866,0.21544552882132503,0.1348314606741573,0.8,0.23076923076923078
42,quartile,naive_bayes,youden,ctx,kaggle+mother_jones,stanford_msa,0.27844311377245506,0.44845341236947295,0.27844311377245506,0.2732354851722199,0.09523809523809523,0.8,0.1702127659574468
42,quartile,naive_bayes,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.2984126984126984,0.3985220475112862,0.2984126984126984,0.25445500507969276,0.46153846153846156,0.2608695652173913,0.3333333333333333
42,quartile,naive_bayes,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.1910828025477707,0.4623855911791468,0.1910828025477707,0.18444784179053977,0.14606741573033707,0.7647058823529411,0.24528301886792453
42,quartile,naive_bayes,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.2844311377245509,0.4012616044700889,0.2844311377245509,0.2644982525380493,0.40476190476190477,0.2982456140350877,0.3434343434343434
42,quartile,decision_tree,default,full,mother_jones+stanford_msa,kaggle,0.33015873015873015,0.36268306545193674,0.33015873015873015,0.3179389794113896,0.46153846153846156,0.3333333333333333,0.3870967741935484
42,quartile,decision_tree,default,full,kaggle+stanford_msa,mother_jones,0.4713375796178344,0.48758033835778314,0.4713375796178344,0.4739617297139701,0.6067415730337079,0.675,0.6390532544378699
42,quartile,decision_tree,default,full,kaggle+mother_jones,stanford_msa,0.4311377245508982,0.3543825874951101,0.4311377245508982,0.3271812963220845,0.6190476190476191,0.27956989247311825,0.3851851851851852
42,quartile,decision_tree,youden,full,mother_jones+stanford_msa,kaggle,0.33015873015873015,0.36268306545193674,0.33015873015873015,0.3179389794113896,0.46153846153846156,0.3333333333333333,0.3870967741935484
42,quartile,decision_tree,youden,full,kaggle+stanford_msa,mother_jones,0.49044585987261147,0.4792083712465879,0.49044585987261147,0.4778403997227112,0.6067415730337079,0.675,0.6390532544378699
42,quartile,decision_tree,youden,full,kaggle+mother_jones,stanford_msa,0.4041916167664671,0.24765149323202337,0.4041916167664671,0.30690620025571386,0.0,0.0,0.0
42,quartile,decision_tree,youden_val,full,mother_jones+stanford_msa,kaggle,0.35873015873015873,0.5410902411613313,0.35873015873015873,0.28611981305129075,0.15384615384615385,0.5333333333333333,0.23880597014925373
42,quartile,decision_tree,youden_val,full,kaggle+stanford_msa,mother_jones,0.4713375796178344,0.4383903300135366,0.4713375796178344,0.43866470213399444,0.5955056179775281,0.6708860759493671,0.6309523809523809
42,quartile,decision_tree,youden_val,full,kaggle+mother_jones,stanford_msa,0.2754491017964072,0.07587220768044749,0.2754491017964072,0.1189733209637064,0.0,0.0,0.0
42,quartile,multinomial_lr,default,full,mother_jones+stanford_msa,kaggle,0.3968253968253968,0.4016387915435535,0.3968253968253968,0.39156305183489915,0.3269230769230769,0.3090909090909091,0.3177570093457944
42,quartile,multinomial_lr,default,full,kaggle+stanford_msa,mother_jones,0.5605095541401274,0.467449534289076,0.5605095541401274,0.5044119086410376,0.8314606741573034,0.6491228070175439,0.729064039408867
42,quartile,multinomial_lr,default,full,kaggle+mother_jones,stanford_msa,0.32335329341317365,0.47740451680907847,0.32335329341317365,0.25316231086969826,0.35714285714285715,0.4166666666666667,0.38461538461538464
42,quartile,multinomial_lr,youden,full,mother_jones+stanford_msa,kaggle,0.37142857142857144,0.3884546066863931,0.37142857142857144,0.3598620860453966,0.4423076923076923,0.27380952380952384,0.3382352941176471
42,quartile,multinomial_lr,youden,full,kaggle+stanford_msa,mother_jones,0.3630573248407643,0.5178732638264066,0.3630573248407643,0.4035746848890897,0.3707865168539326,0.717391304347826,0.4888888888888889
42,quartile,multinomial_lr,youden,full,kaggle+mother_jones,stanford_msa,0.4311377245508982,0.4812319619968473,0.4311377245508982,0.43158272116864094,0.7619047619047619,0.2882882882882883,0.41830065359477125
42,quartile,multinomial_lr,youden_val,full,mother_jones+stanford_msa,kaggle,0.38412698412698415,0.3488840266014179,0.38412698412698415,0.3482682481509308,0.28846153846153844,0.3409090909090909,0.3125
42,quartile,multinomial_lr,youden_val,full,kaggle+stanford_msa,mother_jones,0.535031847133758,0.4070851553929745,0.535031847133758,0.45530966433204495,0.8539325842696629,0.5891472868217055,0.6972477064220184
42,quartile,multinomial_lr,youden_val,full,kaggle+mother_jones,stanford_msa,0.4221556886227545,0.41739038256469146,0.4221556886227545,0.41421775035006236,0.5714285714285714,0.3333333333333333,0.42105263157894735
42,quartile,naive_bayes,default,full,mother_jones+stanford_msa,kaggle,0.346031746031746,0.39291383219954645,0.346031746031746,0.22461375415101026,0.21153846153846154,0.4230769230769231,0.28205128205128205
42,quartile,naive_bayes,default,full,kaggle+stanford_msa,mother_jones,0.5031847133757962,0.537172954434101,0.5031847133757962,0.45379418267814836,0.7415730337078652,0.66,0.6984126984126984
42,quartile,naive_bayes,default,full,kaggle+mother_jones,stanford_msa,0.38023952095808383,0.453735710397387,0.38023952095808383,0.33520116346526124,0.09523809523809523,0.8,0.1702127659574468
42,quartile,naive_bayes,youden,full,mother_jones+stanford_msa,kaggle,0.326984126984127,0.40610316548329833,0.326984126984127,0.27062236980089116,0.75,0.291044776119403,0.41935483870967744
42,quartile,naive_bayes,youden,full,kaggle+stanford_msa,mother_jones,0.445859872611465,0.5523229800570904,0.445859872611465,0.46817093302537144,0.5168539325842697,0.8214285714285714,0.6344827586206897
42,quartile,naive_bayes,youden,full,kaggle+mother_jones,stanford_msa,0.36826347305389223,0.45790002201513047,0.36826347305389223,0.3290417934944036,0.09523809523809523,0.8,0.1702127659574468
42,quartile,naive_bayes,youden_val,full,mother_jones+stanford_msa,kaggle,0.31746031746031744,0.2998290598290598,0.31746031746031744,0.28044679600235156,0.3269230769230769,0.26153846153846155,0.2905982905982906
42,quartile,naive_bayes,youden_val,full,kaggle+stanford_msa,mother_jones,0.4840764331210191,0.3802409304901689,0.4840764331210191,0.4255294474477689,0.797752808988764,0.6173913043478261,0.696078431372549
42,quartile,naive_bayes,youden_val,full,kaggle+mother_jones,stanford_msa,0.40119760479041916,0.3747547794608116,0.40119760479041916,0.36666070516313803,0.3333333333333333,0.4117647058823529,0.3684210526315789
43,rule,decision_tree,default,ctx,mother_jones+stanford_msa,kaggle,0.4095238095238095,0.7359040762631708,0.4095238095238095,0.5003112583214107,0.10526315789473684,0.3333333333333333,0.16
43,rule,decision_tree,default,ctx,kaggle+stanford_msa,mother_jones,0.29936305732484075,0.15311440152204484,0.29936305732484075,0.14860267279698786,0.0,0.0,0.0
43,rule,decision_tree,default,ctx,kaggle+mother_jones,stanford_msa,0.3592814371257485,0.8105892948079545,0.3592814371257485,0.46822900104073095,0.06666666666666667,0.14285714285714285,0.09090909090909091
43,rule,decision_tree,youden,ctx,mother_jones+stanford_msa,kaggle,0.4095238095238095,0.7359040762631708,0.4095238095238095,0.5003112583214107,0.10526315789473684,0.3333333333333333,0.16
43,rule,decision_tree,youden,ctx,kaggle+stanford_msa,mother_jones,0.09554140127388536,0.07180081065431385,0.09554140127388536,0.026442771665701602,1.0,0.09090909090909091,0.16666666666666666
43,rule,decision_tree,youden,ctx,kaggle+mother_jones,stanford_msa,0.3592814371257485,0.8105892948079545,0.3592814371257485,0.46822900104073095,0.06666666666666667,0.14285714285714285,0.09090909090909091
43,rule,decision_tree,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.32063492063492066,0.7639075361228275,0.32063492063492066,0.37386962000689833,0.0,0.0,0.0
43,rule,decision_tree,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.12738853503184713,0.016331863465621425,0.12738853503184713,0.028951939779965255,0.0,0.0,0.0
43,rule,decision_tree,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.36227544910179643,0.8341136746197594,0.36227544910179643,0.4741262973571889,0.0,0.0,0.0
43,rule,multinomial_lr,default,ctx,mother_jones+stanford_msa,kaggle,0.4666666666666667,0.7453743613278768,0.4666666666666667,0.5541203101980615,0.3684210526315789,0.10606060606060606,0.16470588235294117
43,rule,multinomial_lr,default,ctx,kaggle+stanford_msa,mother_jones,0.267515923566879,0.1440289847597927,0.267515923566879,0.1822919295584237,0.2857142857142857,0.26666666666666666,0.27586206896551724
43,rule,multinomial_lr,default,ctx,kaggle+mother_jones,stanford_msa,0.4491017964071856,0.8314187851248036,0.4491017964071856,0.5558087126359033,0.06666666666666667,0.14285714285714285,0.09090909090909091
43,rule,multinomial_lr,youden,ctx,mother_jones+stanford_msa,kaggle,0.3619047619047619,0.773852779339849,0.3619047619047619,0.4545443605195467,0.47368421052631576,0.08571428571428572,0.14516129032258066
43,rule,multinomial_lr,youden,ctx,kaggle+stanford_msa,mother_jones,0.2929936305732484,0.15174222555264144,0.2929936305732484,0.14629415170816445,0.0,0.0,0.0
43,rule,multinomial_lr,youden,ctx,kaggle+mother_jones,stanford_msa,0.4281437125748503,0.8105843861768987,0.4281437125748503,0.5339568153665568,0.26666666666666666,0.08163265306122448,0.125
43,rule,multinomial_lr,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.38412698412698415,0.7923143611671704,0.38412698412698415,0.4596487461748469,0.10526315789473684,0.3333333333333333,0.16
43,rule,multinomial_lr,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.28662420382165604,0.2793240845766803,0.28662420382165604,0.16074619133297482,0.0,0.0,0.0
43,rule,multinomial_lr,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.49101796407185627,0.8296742204082964,0.49101796407185627,0.5607300019843353,0.0,0.0,0.0
43,rule,naive_bayes,default,ctx,mother_jones+stanford_msa,kaggle,0.12698412698412698,0.7490423280423281,0.12698412698412698,0.14790050005523633,0.2631578947368421,0.043859649122807015,0.07518796992481203
43,rule,naive_bayes,default,ctx,kaggle+stanford_msa,mother_jones,0.09554140127388536,0.03374530729320454,0.09554140127388536,0.02532329666087628,1.0,0.09271523178807947,0.1696969696969697
43,rule,naive_bayes,default,ctx,kaggle+mother_jones,stanford_msa,0.12874251497005987,0.8208725406330197,0.12874251497005987,0.15857196761452397,0.9333333333333333,0.07142857142857142,0.13270142180094788
43,rule,naive_bayes,youden,ctx,mother_jones+stanford_msa,kaggle,0.13333333333333333,0.7501507024265645,0.13333333333333333,0.14993975332515694,0.5263157894736842,0.05747126436781609,0.10362694300518134
43,rule,naive_bayes,youden,ctx,kaggle+stanford_msa,mother_jones,0.28662420382165604,0.1392781316348195,0.28662420382165604,0.16305732484076435,0.21428571428571427,0.3,0.25
43,rule,naive_bayes,youden,ctx,kaggle+mother_jones,stanford_msa,0.1317365269461078,0.8218298696724199,0.1317365269461078,0.1601998036205444,0.6666666666666666,0.07352941176470588,0.13245033112582782
43,rule,naive_bayes,youden_val,ctx,mother_jones+stanford_msa,kaggle,0.13015873015873017,0.7576683977020393,0.13015873015873017,0.1564322959885822,0.15789473684210525,0.04,0.06382978723404255
43,rule,naive_bayes,youden_val,ctx,kaggle+stanford_msa,mother_jones,0.09554140127388536,0.03374530729320454,0.09554140127388536,0.02532329666087628,1.0,0.09271523178807947,0.1696969696969697
43,rule,naive_bayes,youden_val,ctx,kaggle+mother_jones,stanford_msa,0.4550898203592814,0.8285904989240629,0.4550898203592814,0.5483599254865609,0.06666666666666667,0.14285714285714285,0.09090909090909091
43,rule,decision_tree,default,full,mother_jones+stanford_msa,kaggle,0.6,0.6884936517967907,0.6,0.6288013118107787,0.21052631578947367,0.21052631578947367,0.21052631578947367
